ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
12065,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,1,ORITO,CHURUYACO,B,O,50.9722,0.2,4694.04,938.808,158450736.27,3311.19,Ley 141 20%
12066,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,1,ORITO,ORITO,QB,G,2.1682,0.2,37689.05,7537.81,54116366.33,3311.19,Ley 141 20%
12067,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,1,ORITO,ORITO,B,O,54.5269,0.2,46686,9337.2,1685821431.96,3311.19,Ley 141 20%
12068,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,1,ORITO,ORITO,I,O,54.5269,0.08,15280.56,1222.4448,220711095.61,3311.19,Ley 756 8% variable
12069,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,1,ORITO,SAN ANTONIO,QB,G,2.1724,0.2,1029.61,205.922,1481243.95,3311.19,Ley 141 20%
12070,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,1,ORITO,SAN ANTONIO,B,O,52.3297,0.2,3930.44,786.088,136208281.34,3311.19,Ley 141 20%
12071,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,NANCY-BURDINE-MAXINE,NANCY,QB,G,4.8895,0.2,481.37,96.274,1605689.33,3411.05,Ley 141 20%
12072,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,NANCY-BURDINE-MAXINE,NANCY,B,O,44.485,0.2,4184.91,836.982,127004116.43,3411.05,Ley 141 20%
12073,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,CARIBE,QB,G,2.5692,0.2,5792.15,1158.43,10152097.59,3411.05,Ley 141 20%
12074,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,CARIBE,B,O,42.9025,0.2,3422,684.4,100156856.7,3411.05,Ley 141 20%
12075,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,CARIBE,I,O,42.9025,0.08,29301.38,2344.1104,343043146.18,3411.05,Ley 756 8% variable
12076,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,CHURUYACO,QB,G,5.0975,0.2,9112.94,1822.588,31690845.2,3411.05,Ley 141 20%
12077,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,CHURUYACO,B,O,42.8111,0.2,5795.73,1159.146,169271020.25,3411.05,Ley 141 20%
12078,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,ORITO,QB,G,2.128,0.2,39123.78,7824.756,56797668.92,3411.05,Ley 141 20%
12079,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,ORITO,B,O,46.3207,0.2,43616,8723.2,1378284998.09,3411.05,Ley 141 20%
12080,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,ORITO,I,O,46.3207,0.08,14083.55,1126.684,178018577.38,3411.05,Ley 756 8% variable
12081,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,SAN ANTONIO,QB,G,2.1321,0.2,387.48,77.496,563604.99,3411.05,Ley 141 20%
12082,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,SAN ANTONIO,B,O,44.1095,0.2,2303.68,460.736,69322204.6,3411.05,Ley 141 20%
12083,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,SUCIO,QB,G,2.2914,0.2,14.21,2.842,22213.07,3411.05,Ley 141 20%
12084,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,2,ORITO,SUCIO,B,O,43.9105,0.2,78.51,15.702,2351859.54,3411.05,Ley 141 20%
12085,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,NANCY-BURDINE-MAXINE,NANCY,QB,G,5.124,0.2,221.64,44.328,880619.97,3877.05,Ley 141 20%
12086,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,NANCY-BURDINE-MAXINE,NANCY,B,O,17.844,0.2,2406.07,481.214,33291385.41,3877.05,Ley 141 20%
12087,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,CARIBE,QB,G,5.124,0.2,6397.66,1279.532,25419187.78,3877.05,Ley 141 20%
12089,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,CARIBE,I,O,15.9649,0.08,31201.63,2496.1304,154502273.24,3877.05,Ley 756 8% variable
12090,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,CHURUYACO,QB,G,5.124,0.2,10995.78,2199.156,43688441.68,3877.05,Ley 141 20%
12091,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,CHURUYACO,B,O,15.9666,0.2,4395.37,879.074,54417587.27,3877.05,Ley 141 20%
12092,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,ORITO,QB,G,5.124,0.2,30293.67,6058.734,120362834.84,3877.05,Ley 141 20%
12093,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,ORITO,B,O,18.9891,0.2,46376,9275.2,682855900.52,3877.05,Ley 141 20%
12094,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,ORITO,I,O,18.9891,0.08,17469.35,1397.548,102889845.76,3877.05,Ley 756 8% variable
12095,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,SAN ANTONIO,QB,G,5.124,0.2,38.04,7.608,151140.46,3877.05,Ley 141 20%
12096,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,SAN ANTONIO,B,O,16.7339,0.2,1859.14,371.828,24123519.05,3877.05,Ley 141 20%
12097,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,SUCIO,QB,G,5.124,0.2,277.53,55.506,1102682.3,3877.05,Ley 141 20%
12098,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,3,ORITO,SUCIO,B,O,16.3729,0.2,2177.59,435.518,27646051.71,3877.05,Ley 141 20%
12099,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,4,ORITO,CARIBE,QB,G,2.5973,0.2,2872.84,574.568,5935560.06,3977.39,Ley 141 20%
12100,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,4,ORITO,CARIBE,B,O,8.1993,0.2,3510,702,22893493.3,3977.39,Ley 141 20%
12101,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,4,ORITO,CARIBE,I,O,8.1993,0.08,29733.32,2378.6656,77572599.65,3977.39,Ley 756 8% variable
12102,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,4,ORITO,CHURUYACO,B,O,7.3702,0.2,102.2,20.44,599181.31,3977.39,Ley 141 20%
12103,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,4,ORITO,ORITO,QB,G,2.1532,0.2,10459.89,2091.978,17915942.46,3977.39,Ley 141 20%
12104,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,4,ORITO,ORITO,B,O,11.1647,0.2,44820,8964,398058666.02,3977.39,Ley 141 20%
12105,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,4,ORITO,ORITO,I,O,11.1647,0.08,13650.92,1092.0736,48495020.05,3977.39,Ley 756 8% variable
12106,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,4,ORITO,SUCIO,QB,G,2.3192,0.2,147.49,29.498,272100.05,3977.39,Ley 141 20%
12107,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,4,ORITO,SUCIO,B,O,9.1323,0.2,1310.83,262.166,9522581.79,3977.39,Ley 141 20%
12108,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,5,ORITO,CARIBE,QB,G,2.6233,0.2,2604.56,520.912,5272249.12,3858.19,Ley 141 20%
12109,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,5,ORITO,CARIBE,B,O,22.4191,0.2,3627,725.4,62745030.75,3858.19,Ley 141 20%
12110,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,5,ORITO,CARIBE,I,O,22.4191,0.08,30578.07,2446.2456,211593266.13,3858.19,Ley 756 8% variable
12111,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,5,ORITO,ORITO,QB,G,2.1747,0.2,605.36,121.072,1015843.02,3858.19,Ley 141 20%
12112,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,5,ORITO,ORITO,B,O,25.0433,0.2,46128,9225.6,891394166.9,3858.19,Ley 141 20%
12113,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,5,ORITO,ORITO,I,O,25.0433,0.08,12518.68,1001.4944,96766201.23,3858.19,Ley 756 8% variable
12114,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,5,ORITO,SUCIO,QB,G,2.3424,0.2,253.9,50.78,458920.17,3858.19,Ley 141 20%
12115,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,5,ORITO,SUCIO,B,O,22.4281,0.2,1759.39,351.878,30448661.68,3858.19,Ley 141 20%
12116,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,CARIBE,QB,G,2.5124,0.2,2721.65,544.33,5062214.21,3701.6,Ley 141 20%
12117,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,CARIBE,B,O,30.5599,0.2,3480,696,78731885.99,3701.6,Ley 141 20%
12118,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,CARIBE,I,O,30.5599,0.08,29442.39,2355.3912,266443091.1,3701.6,Ley 756 8% variable
12119,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,CHURUYACO,QB,G,4.9848,0.2,235.69,47.138,869777.86,3701.6,Ley 141 20%
12120,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,CHURUYACO,B,O,29.8729,0.2,111.66,22.332,2469417.33,3701.6,Ley 141 20%
12121,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,ORITO,QB,G,2.081,0.2,4529.55,905.91,6978251.41,3701.6,Ley 141 20%
12122,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,ORITO,B,O,33.0751,0.2,44580,8916,1091592925.08,3701.6,Ley 141 20%
12123,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,ORITO,I,O,33.0751,0.08,12069.89,965.5912,118218093.39,3701.6,Ley 756 8% variable
12124,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,SUCIO,QB,G,2.2407,0.2,249.62,49.924,414078.37,3701.6,Ley 141 20%
12125,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,6,ORITO,SUCIO,B,O,30.3049,0.2,2453.64,490.728,55048207.33,3701.6,Ley 141 20%
12126,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,7,ORITO,CARIBE,QB,G,2.5645,0.2,2674.55,534.91,5017780.69,3657.87,Ley 141 20%
12127,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,7,ORITO,CARIBE,B,O,29.3831,0.2,3596,719.2,77299299.54,3657.87,Ley 141 20%
12128,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,7,ORITO,CARIBE,I,O,29.3831,0.08,30521.74,2441.7392,262437054.83,3657.87,Ley 756 8% variable
12129,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,7,ORITO,ORITO,B,G,2.1242,0.2,35048.09,7009.618,54465064.23,3657.87,Ley 141 20%
12130,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,7,ORITO,ORITO,B,O,32.2753,0.2,45880,9176,1083308022.39,3657.87,Ley 141 20%
12131,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,7,ORITO,ORITO,I,O,32.2753,0.08,6443.09,515.4472,60853104.23,3657.87,Ley 756 8% variable
12132,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,7,ORITO,SUCIO,QB,G,2.2873,0.2,295.26,59.052,494066.97,3657.87,Ley 141 20%
12133,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,7,ORITO,SUCIO,B,O,29.6411,0.2,2122.55,424.51,46026770.47,3657.87,Ley 141 20%
12134,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,8,ORITO,CARIBE,QB,G,2.5232,0.2,4718.17,943.634,9007308.38,3783.03,Ley 141 20%
12135,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,8,ORITO,CARIBE,B,O,24.3937,0.2,3565,713,65797136.52,3783.03,Ley 141 20%
12136,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,8,ORITO,CARIBE,I,O,24.3937,0.08,29673.39,2373.8712,219065816.87,3783.03,Ley 756 8% variable
12137,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,8,ORITO,ORITO,B,G,2.09,0.2,31980.53,6396.106,50571021.16,3783.03,Ley 141 20%
12138,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,8,ORITO,ORITO,B,O,27.3339,0.2,45787,9157.4,946920614.75,3783.03,Ley 141 20%
12139,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,8,ORITO,ORITO,I,O,27.3339,0.08,5287.07,422.9656,43736742.48,3783.03,Ley 756 8% variable
12140,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,8,ORITO,SUCIO,QB,G,2.2505,0.2,458.46,91.692,780638.99,3783.03,Ley 141 20%
12141,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,8,ORITO,SUCIO,B,O,24.6967,0.2,3329.99,665.998,62223098.75,3783.03,Ley 141 20%
12142,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,CARIBE,QB,G,2.4265,0.2,7250.6,1450.12,13195959.61,3750.22,Ley 141 20%
12143,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,CARIBE,B,O,27.2723,0.2,3450,690,70571216.18,3750.22,Ley 141 20%
12144,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,CARIBE,I,O,27.2723,0.08,27980.8,2238.464,228943662.04,3750.22,Ley 756 8% variable
12145,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,CHURUYACO,QB,G,4.8161,0.2,5884.9,1176.98,21257946.68,3750.22,Ley 141 20%
12146,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,CHURUYACO,B,O,26.3434,0.2,2360.47,472.094,46639839.89,3750.22,Ley 141 20%
12147,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,ORITO,B,G,2.0116,0.2,18066.51,3613.302,27258542.65,3750.22,Ley 141 20%
12148,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,ORITO,QB,G,2.0116,0.2,1244.65,248.93,1877913.37,3750.22,Ley 141 20%
12149,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,ORITO,B,O,30.1985,0.2,44220,8844,1001592009.12,3750.22,Ley 141 20%
12150,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,ORITO,I,O,30.1985,0.08,6883.87,550.7096,62368423.11,3750.22,Ley 756 8% variable
12151,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,SUCIO,QB,G,2.1667,0.2,808.65,161.73,1314153.46,3750.22,Ley 141 20%
12152,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,9,ORITO,SUCIO,B,O,27.3853,0.2,3594.18,718.836,73825103.99,3750.22,Ley 141 20%
12153,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,AREA OCCIDENTAL,QURIYANA,QB,G,0.3185,0.064,26729.04,1710.65856,2088820.35,3833.79,Ley 756 8% variable
12154,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,AREA OCCIDENTAL,QURIYANA,B,O,27.1774,0.08,424.77,33.9816,3540625.96,3833.79,Ley 756 8% variable
12155,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,CARIBE,QB,G,2.6017,0.2,7721.77,1544.354,15403960.14,3833.79,Ley 141 20%
12156,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,CARIBE,B,O,24.0197,0.2,3565,713,65657664.28,3833.79,Ley 141 20%
12157,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,CARIBE,I,O,24.0197,0.08,32450.88,2596.0704,239062999.52,3833.79,Ley 756 8% variable
12158,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,CHURUYACO,QB,G,5.162,0.2,14753.83,2950.766,58395729.74,3833.79,Ley 141 20%
12159,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,CHURUYACO,B,O,22.7325,0.2,6208.93,1241.786,108223675.19,3833.79,Ley 141 20%
12160,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,ORITO,B,G,2.155,0.2,18450.35,3690.07,30486684.65,3833.79,Ley 141 20%
12161,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,ORITO,QB,G,2.155,0.2,3043.83,608.766,5029513.5,3833.79,Ley 141 20%
12162,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,ORITO,B,O,26.5149,0.2,45508,9101.6,925200926.18,3833.79,Ley 141 20%
12163,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,ORITO,I,O,26.5149,0.08,8588.01,687.0408,69839454.92,3833.79,Ley 756 8% variable
12164,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,SUCIO,QB,G,2.3204,0.2,946.47,189.294,1683945.25,3833.79,Ley 141 20%
12165,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,10,ORITO,SUCIO,B,O,23.8547,0.2,3675.55,735.11,67228683.99,3833.79,Ley 141 20%
12166,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,CARIBE,QB,G,2.538,0.2,7118.35,1423.67,13317192.5,3685.63,Ley 141 20%
12167,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,CARIBE,B,O,29.4624,0.2,3420,684,74273853.63,3685.63,Ley 141 20%
12168,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,CARIBE,I,O,29.4624,0.08,33408.73,2672.6984,290221651.62,3685.63,Ley 756 8% variable
12169,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,CHURUYACO,QB,G,5.0357,0.2,14216.75,2843.35,52771799.17,3685.63,Ley 141 20%
12170,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,CHURUYACO,B,O,27.6644,0.2,5955.19,1191.038,121439118.71,3685.63,Ley 141 20%
12171,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,ORITO,B,G,2.1022,0.2,25579.76,5115.952,39638044.87,3685.63,Ley 141 20%
12172,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,ORITO,QB,G,2.1022,0.2,3204.04,640.808,4964936.41,3685.63,Ley 141 20%
12173,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,ORITO,B,O,31.1362,0.2,43950,8790,1008709747.57,3685.63,Ley 141 20%
12174,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,ORITO,I,O,31.1362,0.08,14299.85,1143.988,131280073.38,3685.63,Ley 756 8% variable
12175,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,SUCIO,QB,G,2.2636,0.2,887.94,177.588,1481579.6,3685.63,Ley 141 20%
12176,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,11,ORITO,SUCIO,B,O,29.1404,0.2,3516.36,703.272,75531927.91,3685.63,Ley 141 20%
12177,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,AREA OCCIDENTAL,QURIYANA,QB,G,0.337,0.064,297.93,19.06752,22272.5,3466.13,Ley 756 8% variable
12178,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,AREA OCCIDENTAL,QURIYANA,B,O,32.3682,0.08,1679.82,134.3856,15077041.26,3466.13,Ley 756 8% variable
12179,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,NANCY-BURDINE-MAXINE,NANCY,QB,G,4.9882,0.2,71.89,14.378,248591.55,3466.13,Ley 141 20%
12180,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,NANCY-BURDINE-MAXINE,NANCY,B,O,37.0891,0.2,531.67,106.334,13669835.52,3466.13,Ley 141 20%
12181,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,CARIBE,QB,G,2.7533,0.2,7252.76,1450.552,13843046.7,3466.13,Ley 141 20%
12182,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,CARIBE,B,O,35.5766,0.2,3534,706.8,87157713.61,3466.13,Ley 141 20%
12183,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,CARIBE,I,O,35.5766,0.08,32316.13,2585.2904,318800226.64,3466.13,Ley 756 8% variable
12184,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,CHURUYACO,QB,G,5.4627,0.2,12374.18,2474.836,46859604.77,3466.13,Ley 141 20%
12185,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,CHURUYACO,B,O,33.5212,0.2,5531.2,1106.24,128532738.66,3466.13,Ley 141 20%
12186,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,ORITO,B,G,2.2805,0.2,29058.25,5811.65,45938242.39,3466.13,Ley 141 20%
12187,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,ORITO,QB,G,2.2805,0.2,4747.75,949.55,7505726.69,3466.13,Ley 141 20%
12188,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,ORITO,B,O,37.6134,0.2,45167,9033.4,1177710863.28,3466.13,Ley 141 20%
12189,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,ORITO,I,O,37.6134,0.08,16272.99,1301.8392,169724596.2,3466.13,Ley 756 8% variable
12190,PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),2020,12,ORITO,SUCIO,QB,G,2.4556,0.2,4251.91,850.382,7237965.59,3466.13,Ley 141 20%
12192,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2020,1,PLATANILLO,PLATANILLO,QB,G,4.0326,0.064,2216.35,141.8464,1894032.99,3311.19,Ley 756 8% variable
12193,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2020,1,PLATANILLO,PLATANILLO,B,O,51.95,0.08,91063.27,7285.0616,1253149490.74,3311.19,Ley 756 8% variable
12194,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2020,1,PLATANILLO,PLATANILLO,QB,G,4.0326,0.064,432.41,27.67424,369525.95,3311.19,Ley 756 8% variable
12195,PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),2020,1,PLATANILLO,PLATANILLO,B,O,51.95,0.08,18106.23,1448.4984,249165364.81,3311.19,Ley 756 8% variable
